title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean,reading_level_sources,has_level_data,reading_level_estimate,summary_gpt,themes,tone,age_range_llm,reading_level_llm,complexity_analysis,reading_confidence_llm,llm_skipped,skip_reason,enriched_lexile_score,enriched_lexile_source,enriched_lexile_confidence,enrichment_method,enrichment_tier,found,enrichment_date
The Twits,Roald Dahl,https://www.goodreads.com/book/show/31456.The_Twits,The Twits,Roald Dahl,https://covers.openlibrary.org/b/id/14838233-L.jpg,https://openlibrary.org/works/OL45884W,The misadventures of two terrible old people who enjoy playing nasty tricks and are finally outwitted by a family of monkeys.,The Twits,Roald Dahl,"{""title_author_patterns"": {""age_range"": ""8-12"", ""category"": ""Intermediate Readers"", ""source"": ""author_pattern"", ""confidence"": 0.6}}",True,"{""source"": ""author_pattern"", ""confidence"": 0.36, ""age_range"": ""8-12"", ""reading_category"": ""Intermediate Readers""}",Two mischievous old people play tricks but are outsmarted by a family of monkeys.,"mischief, trickery, friendship, cleverness",humorous,,,{},0.0,True,existing_reading_level_data,,not_found,none,comprehensive_search,,False,2025-09-09T23:03:32.388004
The Very Busy Spider,Eric Carle,https://www.goodreads.com/book/show/556511.The_Very_Busy_Spider,The Very Busy Spider,Eric Carle,https://covers.openlibrary.org/b/id/1199659-L.jpg,https://openlibrary.org/works/OL52975W,"The farm animals try to divert a busy little spider from spinning her web, but she persists and produces a thing of both beauty and usefulness. The pictures may be felt as well as seen.",The Very Busy Spider,Eric Carle,"{""title_author_patterns"": {""age_range"": ""3-6"", ""category"": ""Early Readers"", ""source"": ""author_pattern"", ""confidence"": 0.6}}",True,"{""source"": ""author_pattern"", ""confidence"": 0.36, ""age_range"": ""3-6"", ""reading_category"": ""Early Readers""}",A determined spider ignores distractions from farm animals to create a beautiful and useful web.,"persistence, creativity, beauty, usefulness",determined,,,{},0.0,True,existing_reading_level_data,,not_found,none,comprehensive_search,,False,2025-09-09T23:03:33.349992
"Ramona Quimby, Age 8 (Ramona, #6)",Beverly Cleary,https://www.goodreads.com/book/show/91253.Ramona_Quimby_Age_8,"Ramona Quimby, Age 8",Beverly Cleary,https://covers.openlibrary.org/b/id/15064600-L.jpg,https://openlibrary.org/works/OL151947W,"Ramona Quimby, Age 8 (1981) is a novel by Beverly Cleary in the Ramona series. Ramona Quimby is in the third grade, now at a new school, and making some new friends. With Beezus in Jr. High and Mr. Quimby going back to college, Ramona feels the pressure with everyone counting on her to manage at school by herself and get along with Willa Jean after school every day. Ramona Quimby, Age 8 was named a Newbery Honor book in 1982.


----------
Also contained in:
[Unstoppable Ramona and Beezus](https://openlibrary.org/works/OL151945W)","Ramona Quimby, Age 8 (Ramona, #6)",Beverly Cleary,"{""title_author_patterns"": {""age_range"": ""7-11"", ""category"": ""Intermediate Readers"", ""source"": ""author_pattern"", ""confidence"": 0.6}}",True,"{""source"": ""author_pattern"", ""confidence"": 0.36, ""age_range"": ""7-11"", ""reading_category"": ""Intermediate Readers""}","A story about Ramona Quimby navigating the challenges of third grade, making new friends, and dealing with family changes.","friendship, family, growing up",heartwarming,,,{},0.0,True,existing_reading_level_data,,not_found,none,comprehensive_search,,False,2025-09-09T23:03:34.266858
"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,https://www.goodreads.com/book/show/2767052-the-hunger-games,The Hunger Games,Suzanne Collins,https://covers.openlibrary.org/b/id/12646537-L.jpg,https://openlibrary.org/works/OL5735363W,"The Hunger Games is a 2008 dystopian novel by the American writer Suzanne Collins. It is written in the perspective of 16-year-old Katniss Everdeen, who lives in the future, post-apocalyptic nation of Panem in North America. The Capitol, a highly advanced metropolis, exercises political control over the rest of the nation. The Hunger Games is an annual event in which one boy and one girl aged 12–18 from each of the twelve districts surrounding the Capitol are selected by lottery to compete in a televised battle royale to the death.

The book received critical acclaim from major reviewers and authors. It was praised for its plot and character development. In writing The Hunger Games, Collins drew upon Greek mythology, Roman gladiatorial games, and contemporary reality television for thematic content. The novel won many awards, including the California Young Reader Medal, and was named one of Publishers Weekly's ""Best Books of the Year"" in 2008.

The Hunger Games was first published in hardcover on September 14, 2008, by Scholastic, featuring a cover designed by Tim O'Brien.","The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"{""description_enhanced"": {""age_range"": ""16-18"", ""source"": ""description_enhanced"", ""confidence"": 0.8}}",True,"{""age_range"": ""16-18"", ""source"": ""description_enhanced"", ""confidence"": 0.8}","A dystopian novel set in a future society where teenagers are forced to compete in a televised battle to the death, exploring themes of survival, sacrifice, and rebellion.","survival, sacrifice, rebellion, dystopia",dark,,,{},0.0,True,existing_reading_level_data,,not_found,none,comprehensive_search,,False,2025-09-09T23:03:35.228772
Verdi,Janell Cannon,https://www.goodreads.com/book/show/970061.Verdi,Verdi,Janell Cannon,https://covers.openlibrary.org/b/id/14424577-L.jpg,https://openlibrary.org/works/OL86708W,"Deep in the jungle where all the pythons are green, Verdi is born a little bit different. This gorgeously illustrated picture book from the creator of Stellaluna sends a timely message to young readers about the importance of loving the skin you're in.

Young Verdi doesn’t want to grow up big and green. He likes his bright yellow skin and sporty stripes. Besides, all the green snakes he meets are lazy, boring, and rude. When Verdi finds a pale green stripe stretching along his whole body, he tries every trick he can think of to get rid of it—and ends up in a heap of trouble. Despite his efforts, Verdi turns green, but to his delight, he discovers that being green doesn’t mean he has to stop being himself.",Verdi,Janell Cannon,"{""description_enhanced"": {""reading_category"": ""Early Readers"", ""age_range"": ""3-6"", ""source"": ""description_series"", ""confidence"": 0.7}}",True,"{""reading_category"": ""Early Readers"", ""age_range"": ""3-6"", ""source"": ""description_series"", ""confidence"": 0.7}","A picture book about a young snake named Verdi who struggles to accept his changing appearance, ultimately learning to embrace his true self.","self-acceptance, identity, individuality",uplifting,,,{},0.0,True,existing_reading_level_data,,not_found,none,comprehensive_search,,False,2025-09-09T23:03:36.220697
"Ramona the Brave (Ramona, #3)",Beverly Cleary,https://www.goodreads.com/book/show/91248.Ramona_the_Brave,Ramona the Brave,Beverly Cleary,https://covers.openlibrary.org/b/id/10788591-L.jpg,https://openlibrary.org/works/OL151951W,"Ramona the Brave is a children's novel written by Beverly Cleary. It is the third book in the Ramona series, and follows Ramona Quimby and her classmates (some of them were in her kindergarten class for the previous year) going into first grade. Ramona the Brave was first published in 1975, seven years after Ramona the Pest. It was originally illustrated by Alan Tiegreen.

----------
Also included in:

 - [Best of Ramona](https://openlibrary.org/works/OL20587275W)
 - [Trouble with Ramona and Beezus](https://openlibrary.org/works/OL17377136W)","Ramona The Brave (Ramona, #3)",Beverly Cleary,"{""title_author_patterns"": {""age_range"": ""7-11"", ""category"": ""Intermediate Readers"", ""source"": ""author_pattern"", ""confidence"": 0.6}, ""description_enhanced"": {""age_range"": ""5-6"", ""reading_category"": ""Beginning Readers"", ""source"": ""description_enhanced"", ""confidence"": 0.8}, ""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis_fix""}}",True,"{""age_range"": ""5-6"", ""reading_category"": ""Beginning Readers"", ""source"": ""description_enhanced"", ""confidence"": 0.8}",Ramona the Brave follows Ramona Quimby as she starts first grade with her classmates from kindergarten. The story explores Ramona's experiences and challenges in her new grade level.,"family, growth, emotions",gentle,6-8,Beginning Readers (6-8),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,False,,,not_found,none,comprehensive_search,,False,2025-09-09T23:03:37.153871
Dr. Seuss's Sleep Book,Dr. Seuss,https://www.goodreads.com/book/show/7772.Dr_Seuss_s_Sleep_Book,Dr. Seuss's sleep book,Dr. Seuss,https://covers.openlibrary.org/b/id/8991079-L.jpg,https://openlibrary.org/works/OL1898285W,"Tells, in verse, what happens when all ninety-nine zillion nine trillion and three creatures in the world go to sleep.",Dr. Seuss'S Sleep Book,Dr. Seuss,"{""title_author_patterns"": {""age_range"": ""4-8"", ""category"": ""Beginning Readers"", ""source"": ""author_pattern"", ""confidence"": 0.6}}",True,"{""source"": ""author_pattern"", ""confidence"": 0.36, ""age_range"": ""4-8"", ""reading_category"": ""Beginning Readers""}",A poetic exploration of what happens when every creature in the world goes to sleep.,"imagination, bedtime, nature",whimsical,,,{},0.0,True,existing_reading_level_data,,not_found,none,comprehensive_search,,False,2025-09-09T23:03:38.065988
"Charlie and the Great Glass Elevator (Charlie Bucket, #2)",Roald Dahl,https://www.goodreads.com/book/show/6687.Charlie_and_the_Great_Glass_Elevator,Charlie and the Great Glass Elevator,Roald Dahl,https://covers.openlibrary.org/b/id/7893583-L.jpg,https://openlibrary.org/works/OL45793W,"Taking up where Charlie and the Chocolate Factory leaves off, Charlie, his family, and Mr. Wonka find themselves launched into space in the great glass elevator.","Charlie And The Great Glass Elevator (Charlie Bucket, #2)",Roald Dahl,"{""title_author_patterns"": {""age_range"": ""8-12"", ""category"": ""Intermediate Readers"", ""source"": ""author_pattern"", ""confidence"": 0.6}}",True,"{""source"": ""author_pattern"", ""confidence"": 0.36, ""age_range"": ""8-12"", ""reading_category"": ""Intermediate Readers""}","After the events of Charlie and the Chocolate Factory, Charlie, his family, and Mr. Wonka go on a space adventure in a great glass elevator.","adventure, imagination, family",whimsical,,,{},0.0,True,existing_reading_level_data,,not_found,none,comprehensive_search,,False,2025-09-09T23:03:38.940623
If I Ran the Zoo,Dr. Seuss,https://www.goodreads.com/book/show/147029.If_I_Ran_the_Zoo,If I Ran the Zoo,Dr. Seuss,https://covers.openlibrary.org/b/id/10959614-L.jpg,https://openlibrary.org/works/OL261177W,"Gerald McGrew imagines the myriad of animals he’d have in his very own zoo, and the adventures he’ll have to go on in order to gather them all. Featuring everything from a lion with ten feet to a Fizza-ma-Wizza-ma-Dill.",If I Ran The Zoo,Dr. Seuss,"{""title_author_patterns"": {""age_range"": ""4-8"", ""category"": ""Beginning Readers"", ""source"": ""author_pattern"", ""confidence"": 0.6}}",True,"{""source"": ""author_pattern"", ""confidence"": 0.36, ""age_range"": ""4-8"", ""reading_category"": ""Beginning Readers""}","A young boy dreams of creating his own zoo with unique and fantastical animals, leading him on exciting adventures to find them all.","imagination, creativity, adventure",whimsical,,,{},0.0,True,existing_reading_level_data,,not_found,none,comprehensive_search,,False,2025-09-09T23:03:39.862208
Black Beauty,Anna Sewell,https://www.goodreads.com/book/show/3685.Black_Beauty,Black Beauty,Anna Sewell,https://covers.openlibrary.org/b/id/5007492-L.jpg,https://openlibrary.org/works/OL15854658W,"(Ages 9-12, Gr. 4-7) An **animal rights classic** that's also an engaging read, **BLACK BEAUTY follows the life of an ebony horse from birth to old age**, and from pasture to the cobblestone streets of **19th century England** This morality tale and **animal ""autobiography""** gives a sweet and kind horse **a voice that's relatable yet unsentimental.**. Black Beauty's life begins on the grounds of an aristocratic English family. The **young horse learns early lessons from his mother like how not to bite or kick even in play** before circumstances force his sale to a new master; it's the first of several such sales/moves for the horse. As **his life intersects with different human owners, caretakers, and neighbors**, Black Beauty **experiences different kinds of care and abuse**, and he observes the **differing attitudes of humans toward horses.** Peppered throughout the novel are the **moral lessons** that the author, **Anna Sewell **who is the author**, wants to impart to her readers:** that **truly good humans are kind to all of God's creatures,** that **parents should teach their children to be kind to animals,** and perhaps most important, that **even though they can't speak, horses can feel so that makes this fiction/fake.** Anna Sewell was a devout Quaker, and that is apparent in her pacifist point of view, and in the book's **emphasis on the value of hard work without complaint.**


**strong text** author: a person who wrote the book",Black Beauty,Anna Sewell,"{""description_enhanced"": {""age_range"": ""9-12"", ""source"": ""description_enhanced"", ""confidence"": 0.8}}",True,"{""age_range"": ""9-12"", ""source"": ""description_enhanced"", ""confidence"": 0.8}","Black Beauty follows the life of a kind horse from birth to old age in 19th century England, highlighting his interactions with different human owners and caretakers.","animal rights, kindness, morality, empathy",empathetic,,,{},0.0,True,existing_reading_level_data,1010.0,Classic Literature DB,high,known_scores_database,1.0,True,2025-09-09T23:03:39.863366
"Henry Huggins (Henry Huggins, #1)",Beverly Cleary,https://www.goodreads.com/book/show/568476.Henry_Huggins,Henry Huggins,Beverly Cleary,https://covers.openlibrary.org/b/id/15087634-L.jpg,https://openlibrary.org/works/OL151924W,"Henry Huggins is the first book in the Henry Huggins series of children's novels, written by Beverly Cleary. Henry is an ordinary boy who manages to get into funny scrapes with his dog, Ribsy. First published on September 6, 1950, it was originally illustrated by Louis Darling.","Henry Huggins (Henry Huggins, #1)",Beverly Cleary,"{""title_author_patterns"": {""age_range"": ""7-11"", ""category"": ""Intermediate Readers"", ""source"": ""author_pattern"", ""confidence"": 0.6}}",True,"{""source"": ""author_pattern"", ""confidence"": 0.36, ""age_range"": ""7-11"", ""reading_category"": ""Intermediate Readers""}","Henry Huggins follows the adventures of an ordinary boy and his mischievous dog, Ribsy, as they get into funny situations together.","friendship, adventure, humor",lighthearted,,,{},0.0,True,existing_reading_level_data,,not_found,none,comprehensive_search,,False,2025-09-09T23:03:40.759725
Esio Trot,Roald Dahl,https://www.goodreads.com/book/show/194755.Esio_Trot,Esio Trot,Roald Dahl,https://covers.openlibrary.org/b/id/8223130-L.jpg,https://openlibrary.org/works/OL45869W,"Another whimsical book by author Roald Dahl.
Mr. Hoppy is in love with Mrs. Silver, but she doesn't even know he's alive.  The only one she has eyes for is her pet tortoise, Alfie. How can Mr. Hoppy get her to notice him? Why, with magic, of course! An ancient spell, and 140 special tortoises are just the tools he needs ― because the way to Mrs. Silver's heart is through her tortoise!",Esio Trot,Roald Dahl,"{""title_author_patterns"": {""age_range"": ""8-12"", ""category"": ""Intermediate Readers"", ""source"": ""author_pattern"", ""confidence"": 0.6}, ""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis_fix""}}",True,"{""source"": ""author_pattern"", ""confidence"": 0.36, ""age_range"": ""8-12"", ""reading_category"": ""Intermediate Readers""}","A whimsical tale about a man who uses magic and a clever plan to win the heart of the woman he loves, who is more focused on her pet tortoise.","love, magic, humor",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,False,,,not_found,none,comprehensive_search,,False,2025-09-09T23:03:41.756678
"Papa, Please Get the Moon for Me",Eric Carle,https://www.goodreads.com/book/show/47674.Papa_Please_Get_the_Moon_for_Me,"Papa, please get the moon for me",Eric Carle,https://covers.openlibrary.org/b/id/683740-L.jpg,https://openlibrary.org/works/OL53010W,"Monica's father fulfills her request for the moon by taking it down after it is small enough to carry, but it continues to change in size. Some pages fold out to display particularly large pictures.","Papa, Please Get The Moon For Me",Eric Carle,"{""title_author_patterns"": {""age_range"": ""3-6"", ""category"": ""Early Readers"", ""source"": ""author_pattern"", ""confidence"": 0.6}}",True,"{""source"": ""author_pattern"", ""confidence"": 0.36, ""age_range"": ""3-6"", ""reading_category"": ""Early Readers""}","A young girl's father fulfills her request for the moon, but it continues to change in size, leading to unexpected adventures. Some pages fold out to reveal large pictures.","imagination, parent-child relationship, wonder",whimsical,,,{},0.0,True,existing_reading_level_data,,not_found,none,comprehensive_search,,False,2025-09-09T23:03:42.693057
