title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean,reading_level_sources,has_level_data,reading_level_estimate,summary_gpt,themes,tone,age_range_llm,reading_level_llm,complexity_analysis,reading_confidence_llm,llm_skipped,skip_reason,enriched_lexile_score,enriched_lexile_source,enriched_lexile_confidence,enrichment_method,enrichment_tier,found,enrichment_date
"The Tale of Jemima Puddle-Duck (World of Beatrix Potter, #12)",Beatrix Potter,https://www.goodreads.com/book/show/19336.The_Tale_of_Jemima_Puddle_Duck,The tale of Jemima Puddle-Duck,Beatrix Potter,https://covers.openlibrary.org/b/id/7347371-L.jpg,https://openlibrary.org/works/OL16067296W,Relates how the barnyard collie and pups rescued Jemima Puddle-Duck from the fox's cooking pot.,"The Tale Of Jemima Puddle-Duck (World Of Beatrix Potter, #12)",Beatrix Potter,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A barnyard collie and her pups save Jemima Puddle-Duck from the fox's cooking pot.,"friendship, rescue, bravery",adventurous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:40.645929
"Thank You, Mr. Falker",Patricia Polacco,https://www.goodreads.com/book/show/216048.Thank_You_Mr_Falker,"Thank you, Mr. Falker",Patricia Polacco,https://covers.openlibrary.org/b/id/259708-L.jpg,https://openlibrary.org/works/OL25567W,"jk,cksjiflkbvjfjkvbsvbjkvbkjvkjxjkvnjnkdvjkjv","Thank You, Mr. Falker",Patricia Polacco,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A group of friends go on a magical adventure to save their village from an evil sorcerer.,"friendship, adventure, courage",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:41.498496
The Tale of Mrs. Tittlemouse,Beatrix Potter,https://www.goodreads.com/book/show/885498.The_Tale_of_Mrs_Tittlemouse,The tale of Mrs. Tittlemouse,Beatrix Potter,https://covers.openlibrary.org/b/id/459305-L.jpg,https://openlibrary.org/works/OL108767W,"The story of a little mouse's funny house, the vistors she has there, and how she finally rids herself of the untidy, messy ones",The Tale Of Mrs. Tittlemouse,Beatrix Potter,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A tale of a little mouse and her humorous encounters with messy visitors in her house, culminating in her efforts to clean up the mess","cleanliness, hospitality, persistence",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:42.443713
David Gets in Trouble,David Shannon,https://www.goodreads.com/book/show/120840.David_Gets_in_Trouble,David gets in trouble,David Shannon,https://covers.openlibrary.org/b/id/275554-L.jpg,https://openlibrary.org/works/OL547365W,"David doesn't mean to get into trouble.  It's not his fault.  Most of the time, it's just an accident!  Delightful David learns life lessons and the importance of saying I'm Sorry.",David Gets In Trouble,David Shannon,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A young boy named David often finds himself in trouble, though he insists it's not his fault. Through humorous mishaps, he learns valuable life lessons and the significance of apologizing.","responsibility, apology, life lessons",humorous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:43.375699
Goodnight Opus,Berkeley Breathed,https://www.goodreads.com/book/show/397277.Goodnight_Opus,Goodnight Opus,Berkeley Breathed,https://covers.openlibrary.org/b/id/3932979-L.jpg,https://openlibrary.org/works/OL2919714W,"When his grandmother reads his favorite book for the 210th time, Opus the penguin departs from the text and gets carried away on a fantastical nighttime journey.",Goodnight Opus,Berkeley Breathed,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Opus the penguin embarks on a fantastical nighttime journey after his grandmother reads his favorite book for the 210th time.,"imagination, adventure, family",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:44.210815
The Pushcart War,Jean Merrill,https://www.goodreads.com/book/show/219557.The_Pushcart_War,The Pushcart War,Jean Merrill,https://covers.openlibrary.org/b/id/6554930-L.jpg,https://openlibrary.org/works/OL15150004W,The outbreak of a war between truck drivers and pushcart peddlers brings the mounting problems of traffic to the attention of both the city of New York and the world.,The Pushcart War,Jean Merrill,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A war breaks out between truck drivers and pushcart peddlers in New York City, highlighting the issue of traffic congestion.","conflict, community, urban life",satirical,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:45.148987
Little Pea,Amy Krouse Rosenthal,https://www.goodreads.com/book/show/507402.Little_Pea,Little Pea,Amy Krouse Rosenthal,https://covers.openlibrary.org/b/id/601322-L.jpg,https://openlibrary.org/works/OL15057272W,"Little Pea hates eating candy for dinner, but his parents will not let him have his spinach dessert until he cleans his plate.",Little Pea,Amy Krouse Rosenthal,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A story about Little Pea who dislikes eating candy for dinner and must finish his plate before getting his favorite dessert.,"food, family, responsibility",playful,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:46.025775
"Dealing with Dragons (Enchanted Forest Chronicles, #1)",Patricia C. Wrede,https://www.goodreads.com/book/show/150739.Dealing_with_Dragons,Dealing with Dragons,Patricia C. Wrede,https://covers.openlibrary.org/b/id/113535-L.jpg,https://openlibrary.org/works/OL2660331W,"**A well written, fast paced YA fantasy with a good sense of humour. Cimorene, an independent minded princess, runs away from home and volunteers to be the a dragon's princess, getting caught up in dragon politics, magic, and the machinations of rival wizards. This is the first book in a series of four.**","Dealing With Dragons (Enchanted Forest Chronicles, #1)",Patricia C. Wrede,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A princess decides to become a dragon's princess, leading her into a world of magic, dragon politics, and wizard rivalries in this YA fantasy series.","independence, magic, friendship, adventure",humorous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:46.916820
Curious George Makes Pancakes,Margret Rey,https://www.goodreads.com/book/show/819043.Curious_George_Makes_Pancakes,Curious George makes pancakes,Margret Rey,https://covers.openlibrary.org/b/id/257683-L.jpg,https://openlibrary.org/works/OL18428406W,"Curious George, an inquisitive monkey, causes quite a stir when he tries his ""hand"" at making pancakes at a fundraiser for the children's hospital.",Curious George Makes Pancakes,Margret Rey,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A mischievous monkey named Curious George creates chaos while attempting to make pancakes at a hospital fundraiser.,"curiosity, helpfulness, community",playful,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:47.798077
The Best-Loved Doll (An Owlet Book),Rebecca Caudill,https://www.goodreads.com/book/show/1572492.The_Best_Loved_Doll,The Best-Loved Doll (An Owlet Book),Rebecca Caudill,https://covers.openlibrary.org/b/id/580011-L.jpg,https://openlibrary.org/works/OL4273477W,"For a doll contest at a party, a little girl chooses to enter a doll that seems least likely to win a prize.",The Best-Loved Doll (An Owlet Book),Rebecca Caudill,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A little girl enters a doll contest with a doll she thinks is unlikely to win.,"friendship, individuality, competition",heartwarming,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:48.666081
The Incredible Book Eating Boy,Oliver Jeffers,https://www.goodreads.com/book/show/819910.The_Incredible_Book_Eating_Boy,The Incredible Book Eating Boy,Oliver Jeffers,https://covers.openlibrary.org/b/id/14035-L.jpg,https://openlibrary.org/works/OL5823167W,"Henry loves to eat books, until he begins to feel quite ill and decides that maybe he could do something else with the books he has been devouring.",The Incredible Book Eating Boy,Oliver Jeffers,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A boy named Henry develops a love for eating books but soon realizes it's making him sick. He decides to find a different way to enjoy his books.,"imagination, learning, creativity",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:49.620782
"Jeremy Thatcher, Dragon Hatcher (Magic Shop, #2)",Bruce Coville,https://www.goodreads.com/book/show/770614.Jeremy_Thatcher_Dragon_Hatcher,"Jeremy Thatcher, Dragon Hatcher",Bruce Coville,https://covers.openlibrary.org/b/id/112794-L.jpg,https://openlibrary.org/works/OL69326W,"Small for his age but artistically talented, twelve-year-old Jeremy Thatcher unknowingly buys a dragon's egg.","Jeremy Thatcher, Dragon Hatcher (Magic Shop, #2)",Bruce Coville,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A twelve-year-old boy buys a dragon's egg, leading to unexpected adventures.","fantasy, friendship, imagination",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:50.398484
The Last of the Really Great Whangdoodles,Julie Andrews Edwards,https://www.goodreads.com/book/show/10336.The_Last_of_the_Really_Great_Whangdoodles,The last of the really great whangdoodles,Julie Edwards,https://covers.openlibrary.org/b/id/6629346-L.jpg,https://openlibrary.org/works/OL103419W,"With help from an eccentric professor who gives their imaginations special intensive training, three children succeed in locating the last of the great Whangdoodles and granting his heart's desire.",The Last Of The Really Great Whangdoodles,Julie Andrews Edwards,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Three children, with the help of an eccentric professor, embark on a journey to find the last great Whangdoodle and fulfill his wishes.","imagination, friendship, adventure",whimsical,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:51.416276
Princess Furball,Charlotte S. Huck,https://www.goodreads.com/book/show/389902.Princess_Furball,Princess Furball,Charlotte S. Huck,https://covers.openlibrary.org/b/id/430406-L.jpg,https://openlibrary.org/works/OL2717376W,A princess in a coat of a thousand furs hides her identity from a king who falls in love with her.,Princess Furball,Charlotte S. Huck,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A princess disguises herself in a coat of a thousand furs to hide her identity from a king who becomes enamored with her.,"identity, disguise, love, fairytale",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:52.271365
"Magyk (Septimus Heap, #1)",Angie Sage,https://www.goodreads.com/book/show/769483.Magyk,Magyk (Septimus Heap),Angie Sage,https://covers.openlibrary.org/b/id/488367-L.jpg,https://openlibrary.org/works/OL3261609W,"The Magyk Begins HereSeptimus Heap, the seventh son of the seventh son, disappears the night he is born, pronounced dead by the midwife. That same night, the baby's father, Silas Heap, comes across an abandoned child in the snow  -- a newborn girl with violet eyes. The Heaps take her into their home, name her Jenna, and raise her as their own. But who is this mysterious baby girl, and what really happened to their beloved son Septimus?","Magyk (Septimus Heap, #1)",Angie Sage,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.8, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.8, ""source"": ""llm_analysis""}","A tale of mystery and magic unfolds as the seventh son of a seventh son disappears on the night of his birth, only to be replaced by a mysterious baby girl with violet eyes. The Heaps raise her as their own, while questions about the true fate of their lost son linger.","magic, mystery, family, identity",mysterious,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.8,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:53.182150
"De brief voor de koning (De brief voor de koning, #1)",Tonke Dragt,https://www.goodreads.com/book/show/1835829.De_brief_voor_de_koning,De brief voor de koning,Tonke Dragt,https://covers.openlibrary.org/b/id/1001801-L.jpg,https://openlibrary.org/works/OL3793472W,"Vijf jongelingen moeten, voordat ze tot ridder geslagen worden, de nacht biddend en wakend doorbrengen. Een van hen, Tiuri, hoort een noodkreet van buiten en gaat op onderzoek uit. Hij belandt in een geweldig avontuur. Vanaf ca. 10 jaar.","De Brief Voor De Koning (De Brief Voor De Koning, #1)",Tonke Dragt,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A young squire named Tiuri embarks on a thrilling adventure after hearing a cry for help during a night of vigil before his knighthood. This quest leads him into unexpected challenges and tests of courage.,"adventure, courage, friendship",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:54:54.280658
