title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean,reading_level_sources,has_level_data,reading_level_estimate,summary_gpt,themes,tone,age_range_llm,reading_level_llm,complexity_analysis,reading_confidence_llm,llm_skipped,skip_reason,enriched_lexile_score,enriched_lexile_source,enriched_lexile_confidence,enrichment_method,enrichment_tier,found,enrichment_date
"Tennis Shoes (Shoes, #2)",Noel Streatfeild,https://www.goodreads.com/book/show/303434.Tennis_Shoes,Tennis shoes,Noel Streatfeild,https://covers.openlibrary.org/b/id/4629128-L.jpg,https://openlibrary.org/works/OL3414827W,"Tennis became important in the Heath Family's life early on -- the twins were only nine, and the others younger when they started to play. But their grandfather and father before them had been top players -- the four red-headed children had tennis in their blood. They join the competitive tournament circuit and battle hard to win!","Tennis Shoes (Shoes, #2)",Noel Streatfeild,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A family of young tennis enthusiasts with a long history of players in their lineage embark on a competitive journey in the tennis world.,"family, competition, legacy",competitive,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:00:49.639190
"Gone-Away Lake (Gone-Away Lake, #1)",Elizabeth Enright,https://www.goodreads.com/book/show/175824.Gone_Away_Lake,Gone-Away Lake (Gone-Away Lake #1),Elizabeth Enright,https://covers.openlibrary.org/b/id/6508137-L.jpg,https://openlibrary.org/works/OL500561W,"Once, Tarrigo Lake was an exclusive resort for a select handful of wealthy families; but when a modern dam diverts the water, the lake becomes a bog and the resort is abandoned and forgotten. Two children stumble across it by accident and befriend the elderly brother and sister who have come back to live there.

This magically-written book was a Newbery runner-up.","Gone-Away Lake (Gone-Away Lake, #1)",Elizabeth Enright,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Two children discover an abandoned resort turned bog and befriend the elderly siblings who have returned to live there.,"friendship, adventure, imagination",whimsical,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:00:50.549389
Watercress,Andrea Wang,https://www.goodreads.com/book/show/54502238-watercress,Watercress,Andrea Wang,https://covers.openlibrary.org/b/id/10897641-L.jpg,https://openlibrary.org/works/OL24368519W,"Driving through Ohio in an old Pontiac, a young girl's parents stop suddenly when they spot watercress growing wild in a ditch by the side of the road. Grabbing an old paper bag and some rusty scissors, the whole family wades into the muck to collect as much of the muddy, snail covered watercress as they can.

At first, she's embarrassed. Why can't her family get food from the grocery store? But when her mother shares a story of her family's time in China, the girl learns to appreciate the fresh food they foraged. Together, they make a new memory of watercress.",Watercress,Andrea Wang,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A young girl's family stops to collect watercress growing wild of the road, leading to a lesson in appreciating fresh food and creating new memories together.","family, cultural heritage, appreciation, memories",heartwarming,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:00:51.487001
The Wall,Eve Bunting,https://www.goodreads.com/book/show/158955.The_Wall,The Wall,Eve Bunting,https://covers.openlibrary.org/b/id/6601685-L.jpg,https://openlibrary.org/works/OL97542W,"A boy and his father come from far away to visit the Vietnam War Memorial in Washington and find the name of the boy's grandfather, who was killed in the conflict.",The Wall,Eve Bunting,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A boy and his father visit the Vietnam War Memorial in Washington to find the name of the boy's grandfather, who died in the conflict.","family, loss, memorial, history",somber,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:00:52.702767
"Five on a Treasure Island (Famous Five, #1)",Enid Blyton,https://www.goodreads.com/book/show/17488.Five_on_a_Treasure_Island,Five on a Treasure Island,Enid Blyton,https://covers.openlibrary.org/b/id/14570937-L.jpg,https://openlibrary.org/works/OL1948704W,"Julian, Dick, Anne, George and Timmy the dog find excitement and adventure wherever they go in Enid Blyton's most popular series. In their first adventure, the Famous Five find a shipwreck off Kirrin Island. But where is the treasure? The Famous Five are on the trail, looking for clues, but they're not alone. Someone else has got the same idea! Time is running out for the Famous Five -- who will follow the clues and get to the treasure first?","Five On A Treasure Island (Famous Five, #1)",Enid Blyton,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A group of siblings and their dog embark on a thrilling adventure to uncover a hidden treasure on an island, but they face competition from others with the same goal.","adventure, friendship, mystery",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:00:53.766531
Curious George Visits the Zoo,Margret Rey,https://www.goodreads.com/book/show/819044.Curious_George_Visits_the_Zoo,Curious George visits the zoo,Margret Rey,https://covers.openlibrary.org/b/id/255700-L.jpg,https://openlibrary.org/works/OL15825823W,Curious George visits the zoo and manages to both cause trouble and make up for it in his inimitable fashion.,Curious George Visits The Zoo,Margret Rey,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Curious George visits the zoo and gets into mischief, but always finds a way to make things right.","curiosity, problem-solving, friendship",playful,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:00:54.678421
The Cry of the Icemark,Stuart Hill,https://www.goodreads.com/book/show/248309.The_Cry_of_the_Icemark,The cry of the Icemark,Stuart Hill,https://covers.openlibrary.org/b/id/6799419-L.jpg,https://openlibrary.org/works/OL15835592W,"When her father is killed, princess Thirrin Freer Strong-In-The-Arm Lindenshield becomes queen of Icemark and searches for a way to protect her people and their homeland from invaders from the Polypontian Empire.",The Cry Of The Icemark,Stuart Hill,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","After her father's death, princess Thirrin becomes queen of Icemark and must defend her people from invaders.","leadership, war, courage",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:00:55.675018
If You Were My Bunny,Kate McMullan,https://www.goodreads.com/book/show/1122854.If_You_Were_My_Bunny,If you were my bunny,Kate McMullan,https://covers.openlibrary.org/b/id/384897-L.jpg,https://openlibrary.org/works/OL57487W,"A mother tells her baby how she would care for it if it were a bunny, a kitten, or other animal infant; she then sings a lullaby about each baby animal.",If You Were My Bunny,Kate Mcmullan,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A mother lovingly imagines caring for her baby as different animals and sings lullabies for each one.,"love, imagination, animals, lullabies",tender,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:00:56.604134
Igraine Ohnefurcht,Cornelia Funke,https://www.goodreads.com/book/show/493471.Igraine_Ohnefurcht,Igraine Ohnefurcht,Cornelia Funke,https://covers.openlibrary.org/b/id/5233826-L.jpg,https://openlibrary.org/works/OL8120380W,"The daughter of two magicians, twelve-year-old Igraine wants nothing more than to be a knight, and when their castle is attacked by a treacherous neighbor bent on stealing their singing magic books, Igraine has an opportunity to demonstrate her bravery.",Igraine Ohnefurcht,Cornelia Funke,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A twelve-year-old girl, the daughter of magicians, dreams of becoming a knight. When their castle is threatened by a neighbor seeking their magical books, she seizes the chance to prove her courage.","bravery, magic, family, adventure",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:00:57.610854
The King Who Rained,Fred Gwynne,https://www.goodreads.com/book/show/616032.The_King_Who_Rained,The king who rained,Fred Gwynne,https://covers.openlibrary.org/b/id/4140983-L.jpg,https://openlibrary.org/works/OL4299926W,"Confused by the different meanings of words that sound alike, a little girl imagines such unusual sights as ""a king who rained"" and ""the foot prince in the snow.""",The King Who Rained,Fred Gwynne,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A little girl gets confused sound alike and creates imaginative scenarios like a 'king who rained' and 'the foot prince in the snow.',"imagination, wordplay, creativity",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:00:58.520481
Biscuit,Alyssa Satin Capucilli,https://www.goodreads.com/book/show/2016388.Biscuit,Biscuit Board Book (Biscuit),Alyssa Satin Capucilli,https://covers.openlibrary.org/b/id/35356-L.jpg,https://openlibrary.org/works/OL68803W,A little yellow dog wants ever one more thing before he'll go to sleep.,Biscuit,Alyssa Satin Capucilli,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 1.0, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 1.0, ""source"": ""llm_analysis""}",A little yellow dog is reluctant to go to bed until he gets one more thing.,"bedtime, persistence, companionship",gentle,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",1.0,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:00:59.424153
"Erak's Ransom (Ranger's Apprentice, #7)",John Flanagan,https://www.goodreads.com/book/show/2836109-erak-s-ransom,Erak's Ransom (Ranger's Apprentice #7),John Flanagan,https://covers.openlibrary.org/b/id/6289366-L.jpg,https://openlibrary.org/works/OL5721970W,"What does it mean to earn the Silver Oakleaf? So few men have done so. For Will, a mere boy, that symbol of honor has long felt out of reach. Now, in the wake of Araluen's uneasy truce with the raiding Skandians comes word that the Skandian leader has been captured by a dangerous desert tribe. The Rangers are sent to free him. But the desert is like nothing these warriors have seen before. Strangers in a strange land, they are brutalized by sandstorms, beaten by the unrelenting heat, tricked by one tribe that plays by its own rules, and surprisingly befriended by another. Like a desert mirage, nothing is as it seems. Yet one thing is constant: the bravery of the Rangers.


----------
**Books in this series**

 1. [The Ruins of Gorlan][1]
 2. [The Burning Bridge][2]
 3. [The Icebound Land][3]
 4. [Oakleaf Bearers][4]
 5. [Sorcerer in the North][5]
 6. [The Siege of Macindaw][6]
 7. Erak's Ransom
 8. [The Kings of Clonmel][8]
 9. [Halt's Peril][9]
 10. [The Emperor of Nihon-Ja][10]
 11. [The Lost Stories][11]
 12. [A New Beginning][12]

  [1]: https://openlibrary.org/works/OL7988545W
  [2]: https://openlibrary.org/works/OL7988536W
  [3]: https://openlibrary.org/works/OL5721971W
  [4]: https://openlibrary.org/works/OL7988552W
  [5]: https://openlibrary.org/works/OL15166256W
  [6]: https://openlibrary.org/works/OL5721973W
  [8]: https://openlibrary.org/works/OL15416512W
  [9]: https://openlibrary.org/works/OL15367649W
  [10]: https://openlibrary.org/works/OL19815687W
  [11]: https://openlibrary.org/works/OL18823189W
  [12]: https://openlibrary.org/works/OL17662393W","Erak'S Ransom (Ranger'S Apprentice, #7)",John Flanagan,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A young boy named Will embarks on a mission with the Rangers to free a Skandian leader captured by a desert tribe. The journey is filled with challenges, dangers, and unexpected alliances.","friendship, loyalty, courage, adventure",brave,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:01:00.369628
"Mary Had a Little Glam (Mary Had a Little Glam, 1)",Tammi Sauer,https://www.goodreads.com/book/show/25986287-mary-had-a-little-glam,Mary Had a Little Glam,Tammi Sauer,https://covers.openlibrary.org/b/id/10896562-L.jpg,https://openlibrary.org/works/OL20033039W,"Mary has STYLE! In this fun take on Mother Goose, fashion-forward Mary helps some childhood favorites go glam. From the kid who lives in a shoe (and dons some fab footwear) to Jack, who breaks his crown but gets a great new one, Mary's friends look fine. But are they too well dressed for recess? Don't worry Mary always shows her flair for what to wear!","Mary Had A Little Glam (Mary Had A Little Glam, 1)",Tammi Sauer,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A modern twist on The characters get new glamorous looks with Mary's help, but the question remains if they are too well-dressed for everyday activities.","fashion, friendship, individuality",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,False,,,not_found,none,comprehensive_search,,False,2025-09-09T23:01:01.253689
