title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean,reading_level_sources,has_level_data,reading_level_estimate,summary_gpt,themes,tone,age_range_llm,reading_level_llm,complexity_analysis,reading_confidence_llm,llm_skipped,skip_reason,enriched_lexile_score,enriched_lexile_source,enriched_lexile_confidence,enrichment_method,enrichment_tier,found,enrichment_date
Something Else,Kathryn Cave,https://www.goodreads.com/book/show/779670.Something_Else,Something else,Kathryn Cave,https://covers.openlibrary.org/b/id/822949-L.jpg,https://openlibrary.org/works/OL59081W,"A little creature is ostracized depite his attempts to fit in, but his experiences enable him to be accepting of others' differences.",Something Else,Kathryn Cave,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A little creature faces rejection despite trying to belong, but learns to appreciate diversity.","acceptance, diversity, belonging",empathetic,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:18.092456
I Was a Rat!,Philip Pullman,https://www.goodreads.com/book/show/470219.I_Was_a_Rat_,I was a rat!,Philip Pullman,https://covers.openlibrary.org/b/id/6801091-L.jpg,https://openlibrary.org/works/OL15837360W,A little boy turns life in London upside down when he appears at the house of a lonely old couple and insists he was a rat.,I Was A Rat!,Philip Pullman,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A little boy disrupts the lives of a lonely old couple in London was once a rat.,"identity, acceptance, imagination",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:19.038087
The Dark,Lemony Snicket,https://www.goodreads.com/book/show/15790852-the-dark,The Dark,Lemony Snicket,https://covers.openlibrary.org/b/id/8783105-L.jpg,https://openlibrary.org/works/OL17885178W,"A Globe & Mail 100 Selection 

Two bestselling talents shed new light on an age-old fear

Lazlo is afraid of the dark. It hides in closets and sometimes sits behind the shower curtain, but mostly it lives in the basement. One night, when Lazlo’s nightlight burns out, the dark comes to visit him in his room. “Lazlo,” the Dark says. “I want to show you something.” And so Lazlo descends the basement stairs to face his fears and discover a few comforting facts about the mysterious presence with whom all children must learn to live.

Beautifully rendered with sympathy and wit, this first collaboration between Snicket and Klassen offers a fresh take on a universal childhood experience.",The Dark,Lemony Snicket,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A boy named Lazlo, who is afraid of the dark, confronts his fear when the dark comes to visit him in his room one night. Together, they explore the basement and Lazlo learns some comforting truths about the mysterious presence of the dark.","fear, bravery, imagination, comfort",sympathetic,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:20.259913
Okay for Now,Gary D. Schmidt,https://www.goodreads.com/book/show/9165406-okay-for-now,Okay for now,Gary D. Schmidt,https://covers.openlibrary.org/b/id/6954125-L.jpg,https://openlibrary.org/works/OL16151511W,good book for middle schoolers. really enjoyable,Okay For Now,Gary D. Schmidt,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A story about middle schoolers that is enjoyable and engaging.,"friendship, identity, growing up",upbeat,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:21.116888
"The Chimneys of Green Knowe (Green Knowe, #2)",Lucy M. Boston,https://www.goodreads.com/book/show/873665.The_Chimneys_of_Green_Knowe,The Chimneys of Green Knowe,Lucy M. Boston,https://covers.openlibrary.org/b/id/10616734-L.jpg,https://openlibrary.org/works/OL4772182W,"From Wikipedia (emphasis mine): The Chimneys of Green Knowe was a commended runner up for the 1958 Carnegie Medal.
**In the United States it was published within the calendar year by Harcourt, entitled The Treasure of Green Knowe.**

The Chimneys also features Tolly, who has returned to Green Knowe for the Easter holidays. As she mends a patchwork quilt, Mrs. Oldknow continues telling Tolly stories about the previous inhabitants of the house. This time, her stories concern Susan Oldknow, a blind girl who lived at Green Knowe during the English Regency, and the close bond of friendship that developed between her and a young black page, Jacob, brought back from the West Indies by Susan's father, Captain Oldknowe. The plot also concerns the whereabouts of the jewels of Maria Oldknowe, which may or may not have been stolen by the unscrupulous butler Caxton.","The Chimneys Of Green Knowe (Green Knowe, #2)",Lucy M. Boston,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A story set at Green Knowe during the English Regency, where Tolly listens to Mrs. Oldknow's tales about the previous inhabitants of the house, including a blind girl named Susan and her friendship with a young page from the West Indies.","friendship, history, mystery",nostalgic,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:22.014815
The Quiet Book,Deborah Underwood,https://www.goodreads.com/book/show/6855239-the-quiet-book,The quiet book,Deborah Underwood,https://covers.openlibrary.org/b/id/6390547-L.jpg,https://openlibrary.org/works/OL15056510W,"From the quiet of being the first one awake in the morning to ""sweet dreams quiet"" when the last light is turned off, simple text explores the many kinds of quiet that can exist during the day.",The Quiet Book,Deborah Underwood,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A book that explores the different types of quiet moments throughout the day, from the peacefulness of being the first one awake to the calmness of bedtime.","peace, calm, daily routines",soothing,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:22.961408
Fly Away Home,Eve Bunting,https://www.goodreads.com/book/show/855685.Fly_Away_Home,Fly Away Home,Eve Bunting,https://covers.openlibrary.org/b/id/10220971-L.jpg,https://openlibrary.org/works/OL97554W,"A homeless boy who lives in an airport with his father, moving from terminal to terminal and trying not to be noticed, is given hope when he sees a trapped bird find its freedom.",Fly Away Home,Eve Bunting,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A homeless boy and his father live in an airport, moving from terminal to terminal. The boy finds hope when he sees a bird find its freedom.","homelessness, hope, freedom, family",hopeful,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:23.834883
Punk Farm,Jarrett J. Krosoczka,https://www.goodreads.com/book/show/147290.Punk_Farm,Punk Farm,Jarrett Krosoczka,https://covers.openlibrary.org/b/id/9292369-L.jpg,https://openlibrary.org/works/OL5716280W,"At the end of the day, while Farmer Joe gets ready for bed, his animals tune their instruments to perform in a big concert as a rock band called Punk Farm.",Punk Farm,Jarrett J. Krosoczka,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A group of farm animals form a rock band called Punk Farm and put on a big concert while Farmer Joe is getting ready for bed.,"music, teamwork, creativity",energetic,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:24.802015
A Visitor for Bear,Bonny Becker,https://www.goodreads.com/book/show/2805656-a-visitor-for-bear,A visitor for bear,Bonny Becker,https://covers.openlibrary.org/b/id/2613156-L.jpg,https://openlibrary.org/works/OL61663W,"En este libro ilustrado para niños todo lo que Oso quiere es tomar su desayuno tranquilo, pero el ratón, que se aparece en los lugares más insospechados, no piensa dejarle en paz.

Bear's efforts to keep out visitors to his house are undermined by a very persistent mouse.",A Visitor For Bear,Bonny Becker,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A bear just wants a quiet breakfast, but a persistent mouse keeps showing up uninvited, causing chaos.","friendship, persistence, hospitality",humorous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:25.683500
Pushkin's Fairy Tales,Alexander Pushkin,https://www.goodreads.com/book/show/1354164.Pushkin_s_Fairy_Tales,Pushkin's fairy tales,Aleksandr Sergeyevich Pushkin,https://covers.openlibrary.org/b/id/6796802-L.jpg,https://openlibrary.org/works/OL15832789W,A collection of six fairy tales by the renowned Russian poet.,Pushkin'S Fairy Tales,Alexander Pushkin,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A collection of six fairy tales by a renowned Russian poet.,"fairy tales, imagination, morality",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:26.709667
"Molly Moon's Incredible Book of Hypnotism (Molly Moon, #1)",Georgia Byng,https://www.goodreads.com/book/show/807968.Molly_Moon_s_Incredible_Book_of_Hypnotism,Molly Moon's incredible book of hypnotism,Georgia Byng,https://covers.openlibrary.org/b/id/26557-L.jpg,https://openlibrary.org/works/OL5823850W,"Molly Moon es una niña huérfana, como todos los niños que viven en el horrible orfanato Hardwick House. Pero Molly es diferente: es fea y delgaducha, y sólo tiene un amigo, Rocky. El resto de los niños la odian y se meten con ella. Incluso la señorita Adderstone, la directora del orfanato, y la cocinera, Edna, siempre la están castigando. El único sitio donde Molly es mínimamente feliz es en la biblioteca, donde se pasa las horas muertas leyendo. Un día, discute con su amigo Rocky, y se refugia en la biblioteca, donde descubre un libro de hipnotismo. Un tal profesor Nockman, del museo de Chicago, parece estar muy interesado en ese libro, a tenor de la regañina que echa a la bibliotecaria por haberlo perdido. Molly se sale con la suya y roba el libro. A partir de ese día decide que su vida va a cambiar.","Molly Moon'S Incredible Book Of Hypnotism (Molly Moon, #1)",Georgia Byng,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Molly Moon, an orphan living in a harsh orphanage, discovers a book on hypnotism in the library and decides to change her life.","friendship, self-discovery, resilience",hopeful,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:27.629947
Dancing Shoes,Noel Streatfeild,https://www.goodreads.com/book/show/3783.Dancing_Shoes,Dancing Shoes (Shoes #9),Noel Streatfeild,https://covers.openlibrary.org/b/id/422495-L.jpg,https://openlibrary.org/works/OL3414831W,"When Cora Wintle goes to pick up her orphaned niece, Rachel, she discovers that Rachel's adopted sister, Hilary, would be perfect for her dancing troupe. The only problem is that Hilary might be as good as her own precious daughter, Dulcie. Still, she's determined to take sulky Rachel and sprightly Hilary and make them into Little Wonders.

But Rachel doesn't want to be a Little Wonder. She can't dance, and she'd rather die than wear the ruffly costume. Not only that, she doesn't want Hilary to be a Little Wonder either. She had promised her mother that she would make sure Hilary danced with the Royal Ballet. Nothing seems to be going as planned, until Rachel discovers another talent.",Dancing Shoes,Noel Streatfeild,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A story about two orphaned sisters, Rachel and Hilary, who are taken in to join a dancing troupe. While Hilary excels in dancing, Rachel struggles and resists being a part of the troupe. As the story unfolds, unexpected talents are revealed.","family, determination, talent, sisterhood",heartwarming,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:28.545684
"The House of Hades (The Heroes of Olympus, #4)",Rick Riordan,https://www.goodreads.com/book/show/12127810-the-house-of-hades,The House of Hades,Rick Riordan,https://covers.openlibrary.org/b/id/8057334-L.jpg,https://openlibrary.org/works/OL16808392W,"Hazel stands at a crossroads. She and the remaining crew of the Argo II could return home with the Athena Parthenos statue and try to stop Camp Half-Blood and Camp Jupiter from going to war. Or they could continue their quest to find the House of Hades, where they might be able to open the Doors of Death, rescue their friends Percy and Annabeth from Tartarus, and prevent monsters from being reincarnated in the mortal world. Whichever road they decide to take, they have to hurry, because time is running out. Gaea, the bloodthirsty Earth Mother, has set the date of August 1 for her rise to power.

Annabeth and Percy are overwhelmed. How will the two of them make it through Tartarus? Starving, thirsty, and in pain, they are barely able to stumble on in the dark and poisonous landscape that holds new horrors at every turn. They have no way of locating the Doors of Death. Even if they did, a legion of Gaea's strongest monsters guards the Doors on the Tartarus side. Annabeth and Percy can't exactly launch a frontal assault.

Despite the terrible odds, Hazel, Annabeth, Percy, and the other demigods of the prophecy know that there is only one choice: to attempt the impossible. Not just for themselves, but for everyone they love. Even though love can be the riskiest choice of all.

Join the demigods as they face their biggest challenges yet in The House of Hades, the hair-raising penultimate book in the best-selling Heroes of Olympus series.","The House Of Hades (The Heroes Of Olympus, #4)",Rick Riordan,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A group of demigods must navigate dangerous challenges to prevent a war between two camps and defeat the vengeful Earth Mother, Gaea.","friendship, adventure, loyalty, bravery",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""complex"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:29.496706
The Bed and Breakfast Star,Jacqueline Wilson,https://www.goodreads.com/book/show/511661.The_Bed_and_Breakfast_Star,The Bed and Breakfast Star,Jacqueline Wilson,https://covers.openlibrary.org/b/id/8783115-L.jpg,https://openlibrary.org/works/OL37900W,"A fabulous new look for this ever-popular Jacquelin Wilson tale of life in a bed and breakfast hotelWhere do baby apes sleep?In apricots!I'm Elsa, and that's one of my jokes (I tell LOTS of jokes and I'm going to be a big star one day). I do my best to cheer my family up - but no one seems to laugh much any more. Not since we lost our lovely house and had to move into a bed and breakfast hotel...",The Bed And Breakfast Star,Jacqueline Wilson,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A young girl named Elsa tries to bring laughter to her family as they adjust to life in a bed and breakfast hotel after losing their home.,"family, resilience, humor",uplifting,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:59:30.564731
